Time [],C1.V [],L1.I []
0.0009696,11.98733973,2.387048791
0.0009699,11.98719836,2.387125177
0.00097,11.98715156,2.387150827
0.0009701,11.98710491,2.387176571
0.0009706,11.98687611,2.387307809
0.0009716,11.98642661,2.387574782
0.0009726,11.98599346,2.387850582
0.0009736,11.9855769,2.388134878
0.0009746,11.98517716,2.388427337
0.0009749,11.98506054,2.388516624
0.000975,11.98502201,2.388546542
0.0009751,11.98498365,2.388576536
0.0009756,11.98479659,2.38872857
0.0009766,11.98443112,2.389036293
0.0009776,11.98408305,2.389351151
0.0009786,11.98375252,2.389672796
0.0009796,11.98343968,2.390000874
0.0009799,11.9833493,2.390100507
0.00098,11.98331953,2.390133838
0.0009801,11.98328993,2.390167228
0.0009806,11.9831469,2.390335759
0.0009816,11.98286981,2.390675592
0.0009826,11.98261072,2.391020787
0.0009836,11.98236971,2.391370983
0.0009846,11.98214684,2.391725817
0.0009849,11.98208352,2.391833126
0.000985,11.98206277,2.39186898
0.0009851,11.98204221,2.391904875
0.0009856,11.98194441,2.392085431
0.0009866,11.98175789,2.392448408
0.0009876,11.98158957,2.392814933
0.0009886,11.98143943,2.393184643
0.0009896,11.98130744,2.393557174
0.0009899,11.98127138,2.393669438
0.00099,11.98125972,2.393706907
0.0009901,11.98124824,2.393744399
0.0009906,11.98119582,2.393932441
0.0009916,11.98109997,2.394309483
0.0009926,11.98102209,2.394688262
0.0009936,11.98096209,2.39506842
0.0009946,11.98091985,2.395449601
0.0009949,11.98091063,2.39556411
0.000995,11.98090791,2.395602291
0.0009951,11.98090536,2.395640478
0.0009956,11.98089746,2.395831503
0.0009966,11.98089035,2.396213625
0.0009976,11.98090061,2.396595716
0.0009986,11.98092805,2.396977429
0.0009996,11.9809725,2.397358423
0.0009999,11.98098913,2.397472539
0.001,11.980995,2.397510555
